Row,Sample,username,Problem Hierarchy,Problem Name,Problem View,Problem Start Time,Problem End Time,Latency (sec),Steps Missing Start Times,Hints,Incorrects,Corrects,Avg Corrects,Steps,Avg Assistance Score,Correct First Attempts,Condition,KCs (Default),Steps without KCs (Default),KC List (Default),KCs (Single-KC),Steps without KCs (Single-KC),KC List (Single-KC),KCs (Unique-step),Steps without KCs (Unique-step),KC List (Unique-step),prob_pre,condition,prob_num,group
2139,All Data,smallbird,"Assignment red, ProblemSet Red Level 8!",6xplus1eq13plus2x-diagrams-first,1,2021-05-14T14:15:00Z,2021-05-14T14:16:00Z,60,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC187, KC20, KC32, KC444, KC48, KC51, KC513, KC631, KC636, KC641, KC79",6xplus1eq13plus2x,alldiagram,44,eve_dia
2140,All Data,smallbird,"Assignment red, ProblemSet Red Level 8!",1plus9xeq8plus2x-diagrams-first,1,2021-05-14T14:16:00Z,2021-05-14T14:17:00Z,60,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC251, KC256, KC291, KC303, KC324, KC381, KC425, KC588, KC611, KC612, KC672",1plus9xeq8plus2x,alldiagram,45,odd_dia
2141,All Data,smallbird,"Assignment red, ProblemSet Red Level 8!",3plus6xeq9plus4x-diagrams-first,1,2021-05-14T14:17:00Z,2021-05-14T14:18:00Z,60,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC141, KC152, KC184, KC196, KC215, KC269, KC327, KC405, KC475, KC488, KC507",3plus6xeq9plus4x,alldiagram,46,eve_dia
2142,All Data,smallbird,"Assignment red, ProblemSet Red Level 8!",2plus7xeq11plus4x-diagrams-first,1,2021-05-14T14:18:00Z,2021-05-14T14:19:00Z,60,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC211, KC26, KC262, KC441, KC47, KC523, KC589, KC599, KC600, KC625, KC98",2plus7xeq11plus4x,alldiagram,47,odd_dia
2143,All Data,smallbird,"Assignment red, ProblemSet Red Level 8!",4plus5xeq8plus3x-diagrams-first,1,2021-05-14T14:19:00Z,2021-05-14T14:19:00Z,0,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC137, KC185, KC240, KC329, KC387, KC46, KC502, KC549, KC55, KC648, KC83",4plus5xeq8plus3x,alldiagram,48,eve_dia
2144,All Data,smallbird,"Assignment red, ProblemSet Red Bonus Level!",3xplus5eqxplus11-diagrams-first,1,2021-05-17T14:24:00Z,2021-05-17T14:25:00Z,60,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC117, KC132, KC140, KC259, KC378, KC419, KC447, KC455, KC53, KC662, KC8",3xplus5eqxplus11,alldiagram,49,odd_dia
2145,All Data,smallbird,"Assignment red, ProblemSet Red Bonus Level!",4xplus1eqxplus10-diagrams-first,1,2021-05-17T14:25:00Z,2021-05-17T14:25:00Z,0,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,0,11,.,4xplus1eqxplus10,alldiagram,50,eve_dia
2146,All Data,smallbird,"Assignment red, ProblemSet Red Bonus Level!",6xplus1eq13plus2x-diagrams-first,1,2021-05-17T14:26:00Z,2021-05-17T14:27:00Z,60,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,0,11,.,6xplus1eq13plus2x,alldiagram,51,odd_dia
2147,All Data,smallbird,"Assignment red, ProblemSet Red Bonus Level!",8xplus3eq5plus6x-diagrams-first,1,2021-05-17T14:27:00Z,2021-05-17T14:27:00Z,0,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,0,11,.,8xplus3eq5plus6x,alldiagram,52,eve_dia
2148,All Data,smallbison,"Assignment red, ProblemSet Red Level 1!",xplus2eq6-diagrams-first,1,2021-05-12T14:29:00Z,2021-05-12T14:33:00Z,240,0,0,213,2,0.4,5,42.6,1,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC15, KC284, KC319, KC504, KC538",xplus2eq6,alldiagram,1,odd_dia
2149,All Data,smallbison,"Assignment red, ProblemSet Red Level 1!",xplus2eq6-diagrams-first,2,2021-05-12T14:34:00Z,2021-05-12T14:36:00Z,120,0,0,14,3,1,3,4.667,2,none (none),3,1,"cancel-const, combine-like-const, subtraction-const",1,0,Single-KC,3,0,"KC15, KC284, KC504",xplus2eq6,alldiagram,1,odd_dia
2150,All Data,smallbison,"Assignment red, ProblemSet Red Level 1!",xplus3eq5-diagrams-first,1,2021-05-12T14:36:00Z,2021-05-12T14:37:00Z,60,0,0,22,5,1,5,4.4,4,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC308, KC398, KC520, KC542, KC62",xplus3eq5,alldiagram,2,eve_dia
2151,All Data,smallbison,"Assignment red, ProblemSet Red Level 1!",xplus3eq8-diagrams-first,1,2021-05-12T14:38:00Z,2021-05-12T14:38:00Z,0,0,0,6,5,1,5,1.2,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC122, KC494, KC550, KC566, KC90",xplus3eq8,alldiagram,3,odd_dia
2152,All Data,smallbison,"Assignment red, ProblemSet Red Level 1!",xplus6eq8-diagrams-first,1,2021-05-12T14:39:00Z,2021-05-12T14:40:00Z,60,0,0,13,5,1,5,2.6,4,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC16, KC248, KC5, KC537, KC615",xplus6eq8,alldiagram,4,eve_dia
2153,All Data,smallbison,"Assignment red, ProblemSet Red Level 1!",1plusxeq7-diagrams-first,1,2021-05-12T14:40:00Z,2021-05-12T14:41:00Z,60,0,0,8,5,1,5,1.6,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC156, KC293, KC357, KC382, KC414",1plusxeq7,alldiagram,5,odd_dia
2154,All Data,smallbison,"Assignment red, ProblemSet Red Level 1!",2plusxeq9-diagrams-first,1,2021-05-12T14:41:00Z,2021-05-12T14:42:00Z,60,0,0,10,4,0.8,5,2,4,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC167, KC214, KC374, KC544, KC619",2plusxeq9,alldiagram,6,eve_dia
2155,All Data,smallbison,"Assignment red, ProblemSet Red Level 1!",5plusxeq7-diagrams-first,1,2021-05-12T14:44:00Z,2021-05-12T14:45:00Z,60,0,0,8,5,1,5,1.6,4,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC172, KC192, KC313, KC371, KC40",5plusxeq7,alldiagram,7,odd_dia
2156,All Data,smallbison,"Assignment red, ProblemSet Red Level 1!",4plusxeq9-diagrams-first,1,2021-05-13T14:13:00Z,2021-05-13T14:13:00Z,0,0,0,4,5,1,5,0.8,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC163, KC254, KC506, KC556, KC61",4plusxeq9,alldiagram,8,eve_dia
2157,All Data,smallbison,"Assignment red, ProblemSet Red Level 2!",8eqxplus3-diagrams-first,1,2021-05-13T14:15:00Z,2021-05-13T14:16:00Z,60,0,0,7,5,1,5,1.4,3,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC257, KC306, KC322, KC495, KC57",8eqxplus3,alldiagram,9,odd_dia
2158,All Data,smallbison,"Assignment red, ProblemSet Red Level 2!",3eqxplus1-diagrams-first,1,2021-05-13T14:17:00Z,2021-05-13T14:18:00Z,60,0,0,9,5,1,5,1.8,4,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC164, KC526, KC548, KC605, KC65",3eqxplus1,alldiagram,10,eve_dia
2159,All Data,smallbison,"Assignment red, ProblemSet Red Level 2!",9eq4plusx-diagrams-first,1,2021-05-13T14:18:00Z,2021-05-13T14:19:00Z,60,0,0,1,5,1,5,0.2,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC277, KC390, KC528, KC557, KC669",9eq4plusx,alldiagram,11,odd_dia
2160,All Data,smallbison,"Assignment red, ProblemSet Red Level 2!",10eq5plusx-diagrams-first,1,2021-05-13T14:20:00Z,2021-05-13T14:20:00Z,0,0,0,7,5,1,5,1.4,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC180, KC224, KC401, KC627, KC95",10eq5plusx,alldiagram,12,eve_dia
2161,All Data,smallbison,"Assignment red, ProblemSet Red Level 3!",2xplus3eq7-diagrams-first,1,2021-05-13T14:22:00Z,2021-05-14T14:12:00Z,85800,0,0,34,5,0.625,8,4.25,3,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC323, KC36, KC406, KC41, KC530, KC560, KC580, KC84",2xplus3eq7,alldiagram,13,odd_dia
2162,All Data,smallbison,"Assignment red, ProblemSet Red Level 3!",2xplus3eq7-diagrams-first,2,2021-05-13T14:23:00Z,2021-05-14T14:13:00Z,85800,0,0,8,3,0.6,5,1.6,2,none (none),5,1,"cancel-const, combine-like-const, divide, division-simple, subtraction-const",1,0,Single-KC,5,0,"KC406, KC530, KC560, KC580, KC84",2xplus3eq7,alldiagram,13,odd_dia
2163,All Data,smallbison,"Assignment red, ProblemSet Red Level 3!",2xplus3eq7-diagrams-first,3,2021-05-13T14:25:00Z,2021-05-13T14:27:00Z,120,0,0,7,0,0,2,3.5,0,none (none),3,0,"cancel-const, combine-like-const, subtraction-const",1,0,Single-KC,2,0,"KC530, KC84",2xplus3eq7,alldiagram,13,odd_dia
2164,All Data,smallbison,"Assignment red, ProblemSet Red Level 3!",3xplus1eq10-diagrams-first,1,2021-05-14T14:13:00Z,2021-05-14T14:14:00Z,60,0,0,5,8,1,8,0.625,7,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC102, KC146, KC326, KC345, KC408, KC474, KC594, KC668",3xplus1eq10,alldiagram,14,eve_dia
2165,All Data,smallbison,"Assignment red, ProblemSet Red Level 3!",4xplus1eq9-diagrams-first,1,2021-05-14T14:14:00Z,2021-05-14T14:15:00Z,60,0,0,4,8,1,8,0.5,7,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC298, KC3, KC305, KC334, KC354, KC463, KC511, KC99",4xplus1eq9,alldiagram,15,odd_dia
2166,All Data,smallbison,"Assignment red, ProblemSet Red Level 3!",3xplus2eq8-diagrams-first,1,2021-05-14T14:15:00Z,2021-05-14T14:16:00Z,60,0,0,3,8,1,8,0.375,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC136, KC285, KC295, KC331, KC547, KC578, KC592, KC71",3xplus2eq8,alldiagram,16,eve_dia
2167,All Data,smallbison,"Assignment red, ProblemSet Red Level 3!",3xplus8eq17-diagrams-first,1,2021-05-14T14:16:00Z,2021-05-14T14:17:00Z,60,0,0,4,8,1,8,0.5,7,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC111, KC216, KC241, KC394, KC470, KC563, KC573, KC676",3xplus8eq17,alldiagram,17,odd_dia
2168,All Data,smallbison,"Assignment red, ProblemSet Red Level 3!",4xplus3eq11-diagrams-first,1,2021-05-14T14:17:00Z,2021-05-14T14:18:00Z,60,0,0,9,8,1,8,1.125,7,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC283, KC353, KC416, KC49, KC525, KC559, KC670, KC82",4xplus3eq11,alldiagram,18,eve_dia
2169,All Data,smallbison,"Assignment red, ProblemSet Red Level 4!",1plus2xeq5-diagrams-first,1,2021-05-14T14:19:00Z,2021-05-14T14:19:00Z,0,0,0,6,8,1,8,0.75,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC118, KC301, KC340, KC352, KC375, KC481, KC551, KC656",1plus2xeq5,alldiagram,19,odd_dia
2170,All Data,smallbison,"Assignment red, ProblemSet Red Level 4!",7plus2xeq11-diagrams-first,1,2021-05-14T14:19:00Z,2021-05-14T14:20:00Z,60,0,0,4,8,1,8,0.5,7,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC170, KC205, KC234, KC282, KC43, KC468, KC56, KC59",7plus2xeq11,alldiagram,20,eve_dia
2171,All Data,smallbison,"Assignment red, ProblemSet Red Level 4!",9eq2xplus5-diagrams-first,1,2021-05-14T14:20:00Z,2021-05-14T14:21:00Z,60,0,0,5,8,1,8,0.625,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC114, KC138, KC147, KC181, KC377, KC417, KC437, KC529",9eq2xplus5,alldiagram,21,odd_dia
2172,All Data,smallbison,"Assignment red, ProblemSet Red Level 4!",15eq4xplus3-diagrams-first,1,2021-05-14T14:21:00Z,2021-05-14T14:22:00Z,60,0,0,4,8,1,8,0.5,7,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC150, KC218, KC286, KC318, KC509, KC532, KC6, KC633",15eq4xplus3,alldiagram,22,eve_dia
2173,All Data,smallbison,"Assignment red, ProblemSet Red Level 4!",19eq3xplus4-diagrams-first,1,2021-05-14T14:22:00Z,2021-05-14T14:22:00Z,0,0,0,1,8,1,8,0.125,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC198, KC223, KC436, KC483, KC492, KC536, KC587, KC73",19eq3xplus4,alldiagram,23,odd_dia
2174,All Data,smallbison,"Assignment red, ProblemSet Red Level 4!",15eq4xplus7-diagrams-first,1,2021-05-14T14:22:00Z,2021-05-14T14:23:00Z,60,0,0,3,8,1,8,0.375,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC173, KC19, KC299, KC337, KC366, KC552, KC584, KC632",15eq4xplus7,alldiagram,24,eve_dia
2175,All Data,smallbison,"Assignment red, ProblemSet Red Level 4!",7eq5plus2x-diagrams-first,1,2021-05-14T14:23:00Z,2021-05-14T14:23:00Z,0,0,0,2,8,1,8,0.25,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC112, KC116, KC317, KC338, KC491, KC562, KC591, KC637",7eq5plus2x,alldiagram,25,odd_dia
2176,All Data,smallbison,"Assignment red, ProblemSet Red Level 4!",8eq3plus5x-diagrams-first,1,2021-05-14T14:24:00Z,2021-05-14T14:24:00Z,0,0,0,3,8,1,8,0.375,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC109, KC125, KC260, KC302, KC333, KC574, KC608, KC613",8eq3plus5x,alldiagram,26,eve_dia
2177,All Data,smallbison,"Assignment red, ProblemSet Red Level 5!",3xeqxplus4-diagrams-first,1,2021-05-14T14:24:00Z,2021-05-14T14:25:00Z,60,0,0,7,8,1,8,0.875,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC107, KC149, KC206, KC274, KC279, KC397, KC515, KC671",3xeqxplus4,alldiagram,27,odd_dia
2178,All Data,smallbison,"Assignment red, ProblemSet Red Level 5!",7xeq2xplus5-diagrams-first,1,2021-05-14T14:25:00Z,2021-05-14T14:26:00Z,60,0,0,4,8,1,8,0.5,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC12, KC275, KC373, KC413, KC458, KC508, KC518, KC58",7xeq2xplus5,alldiagram,28,eve_dia
2179,All Data,smallbison,"Assignment red, ProblemSet Red Level 5!",6xeq7plus5x-diagrams-first,1,2021-05-14T14:26:00Z,2021-05-14T14:27:00Z,60,0,0,6,4,0.8,5,1.2,4,none (none),5,1,"cancel-var, combine-like-var, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,5,0,"KC127, KC158, KC250, KC349, KC652",6xeq7plus5x,alldiagram,29,odd_dia
2180,All Data,smallcat,"Assignment red, ProblemSet Red Level 1!",xplus2eq6-diagrams-first,1,2021-05-12T14:29:00Z,2021-05-12T14:29:00Z,0,0,0,2,5,1,5,0.4,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC15, KC284, KC319, KC504, KC538",xplus2eq6,alldiagram,1,odd_dia
2181,All Data,smallcat,"Assignment red, ProblemSet Red Level 1!",xplus3eq5-diagrams-first,1,2021-05-12T14:30:00Z,2021-05-12T14:30:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC308, KC398, KC520, KC542, KC62",xplus3eq5,alldiagram,2,eve_dia
2182,All Data,smallcat,"Assignment red, ProblemSet Red Level 1!",xplus3eq8-diagrams-first,1,2021-05-12T14:30:00Z,2021-05-12T14:31:00Z,60,0,0,1,5,1,5,0.2,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC122, KC494, KC550, KC566, KC90",xplus3eq8,alldiagram,3,odd_dia
2183,All Data,smallcat,"Assignment red, ProblemSet Red Level 1!",xplus6eq8-diagrams-first,1,2021-05-12T14:31:00Z,2021-05-12T14:31:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC16, KC248, KC5, KC537, KC615",xplus6eq8,alldiagram,4,eve_dia
2184,All Data,smallcat,"Assignment red, ProblemSet Red Level 1!",1plusxeq7-diagrams-first,1,2021-05-12T14:31:00Z,2021-05-12T14:32:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC156, KC293, KC357, KC382, KC414",1plusxeq7,alldiagram,5,odd_dia
2185,All Data,smallcat,"Assignment red, ProblemSet Red Level 1!",2plusxeq9-diagrams-first,1,2021-05-12T14:32:00Z,2021-05-12T14:32:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC167, KC214, KC374, KC544, KC619",2plusxeq9,alldiagram,6,eve_dia
2186,All Data,smallcat,"Assignment red, ProblemSet Red Level 1!",5plusxeq7-diagrams-first,1,2021-05-12T14:33:00Z,2021-05-12T14:33:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC172, KC192, KC313, KC371, KC40",5plusxeq7,alldiagram,7,odd_dia
2187,All Data,smallcat,"Assignment red, ProblemSet Red Level 1!",4plusxeq9-diagrams-first,1,2021-05-12T14:33:00Z,2021-05-12T14:33:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC163, KC254, KC506, KC556, KC61",4plusxeq9,alldiagram,8,eve_dia
2188,All Data,smallcat,"Assignment red, ProblemSet Red Level 2!",8eqxplus3-diagrams-first,1,2021-05-12T14:34:00Z,2021-05-12T14:34:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC257, KC306, KC322, KC495, KC57",8eqxplus3,alldiagram,9,odd_dia
2189,All Data,smallcat,"Assignment red, ProblemSet Red Level 2!",3eqxplus1-diagrams-first,1,2021-05-12T14:34:00Z,2021-05-12T14:34:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC164, KC526, KC548, KC605, KC65",3eqxplus1,alldiagram,10,eve_dia
2190,All Data,smallcat,"Assignment red, ProblemSet Red Level 2!",9eq4plusx-diagrams-first,1,2021-05-12T14:35:00Z,2021-05-12T14:35:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC277, KC390, KC528, KC557, KC669",9eq4plusx,alldiagram,11,odd_dia
2191,All Data,smallcat,"Assignment red, ProblemSet Red Level 2!",10eq5plusx-diagrams-first,1,2021-05-12T14:35:00Z,2021-05-12T14:35:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC180, KC224, KC401, KC627, KC95",10eq5plusx,alldiagram,12,eve_dia
2192,All Data,smallcat,"Assignment red, ProblemSet Red Level 3!",2xplus3eq7-diagrams-first,1,2021-05-12T14:36:00Z,2021-05-12T14:37:00Z,60,0,0,1,8,1,8,0.125,7,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC323, KC36, KC406, KC41, KC530, KC560, KC580, KC84",2xplus3eq7,alldiagram,13,odd_dia
2193,All Data,smallcat,"Assignment red, ProblemSet Red Level 3!",3xplus1eq10-diagrams-first,1,2021-05-12T14:37:00Z,2021-05-12T14:37:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC102, KC146, KC326, KC345, KC408, KC474, KC594, KC668",3xplus1eq10,alldiagram,14,eve_dia
2194,All Data,smallcat,"Assignment red, ProblemSet Red Level 3!",4xplus1eq9-diagrams-first,1,2021-05-12T14:38:00Z,2021-05-12T14:38:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC298, KC3, KC305, KC334, KC354, KC463, KC511, KC99",4xplus1eq9,alldiagram,15,odd_dia
2195,All Data,smallcat,"Assignment red, ProblemSet Red Level 3!",3xplus2eq8-diagrams-first,1,2021-05-12T14:38:00Z,2021-05-12T14:39:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC136, KC285, KC295, KC331, KC547, KC578, KC592, KC71",3xplus2eq8,alldiagram,16,eve_dia
2196,All Data,smallcat,"Assignment red, ProblemSet Red Level 3!",3xplus8eq17-diagrams-first,1,2021-05-12T14:39:00Z,2021-05-12T14:39:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC111, KC216, KC241, KC394, KC470, KC563, KC573, KC676",3xplus8eq17,alldiagram,17,odd_dia
2197,All Data,smallcat,"Assignment red, ProblemSet Red Level 3!",4xplus3eq11-diagrams-first,1,2021-05-12T14:39:00Z,2021-05-12T14:40:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC283, KC353, KC416, KC49, KC525, KC559, KC670, KC82",4xplus3eq11,alldiagram,18,eve_dia
2198,All Data,smallcat,"Assignment red, ProblemSet Red Level 4!",1plus2xeq5-diagrams-first,1,2021-05-13T14:08:00Z,2021-05-13T14:08:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC118, KC301, KC340, KC352, KC375, KC481, KC551, KC656",1plus2xeq5,alldiagram,19,odd_dia
2199,All Data,smallcat,"Assignment red, ProblemSet Red Level 4!",7plus2xeq11-diagrams-first,1,2021-05-13T14:08:00Z,2021-05-13T14:09:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC170, KC205, KC234, KC282, KC43, KC468, KC56, KC59",7plus2xeq11,alldiagram,20,eve_dia
